1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.006825720553427743e+02,1.019009909370290643e+02,9.902862051307475610e+01,9.819200405128842135e+01,1.020845916913286260e+02,9.949810781020129014e+01,1.003338542286615223e+02,1.002933121090875801e+02,9.615494775221507950e+01,1.006797920737565448e+02,9.826968588587492093e+01,9.819094676090524842e+01,9.892194620222774404e+01,1.007210802288596767e+02,9.848912141059082614e+01,9.881801754045066843e+01,1.020927678208624485e+02,1.002927984217075448e+02,9.908686622152168866e+01,9.906623224135400108e+01,9.909947481285837512e+01,1.010108540093392833e+02,9.903958753063632514e+01,9.985477909033347999e+01,9.765122780460480101e+01,9.987798653801507953e+01,9.815896378910345277e+01,1.003128491683058456e+02,9.998225049367631811e+01,9.854940606719834761e+01,9.966228299133312873e+01,9.828216319724130301e+01,9.924465560341327830e+01,1.007844446606879956e+02,9.902887789626704773e+01,1.015589529703556479e+02,1.027797259899900553e+02,9.959662324683264956e+01,1.008587593640727533e+02,9.780099570480690829e+01,9.964129136939664022e+01,1.016548977669228861e+02,9.920319907735259335e+01,1.007242792878133741e+02,9.861385890584422498e+01,9.968441127844431549e+01,9.997198904442693390e+01,9.989776652147224922e+01,1.003918336920385883e+02,9.835353761626308255e+01,9.932993842063719114e+01,9.814226132961427140e+01,1.009889225001186190e+02,1.018493692935004162e+02,9.796575091888290387e+01,1.005124007118375289e+02,9.967516706272128602e+01,9.971545930610851372e+01,1.040070627260902398e+02,9.933268112991460441e+01,1.017688577320064098e+02,1.018504659766696676e+02,1.010978257730976964e+02,9.929196211522588555e+01,1.015421148960838309e+02,1.012041521496298770e+02,9.795790530271941066e+01,9.971597003642858681e+01,1.009295587159904244e+02,1.009505807985483443e+02,1.009167172800287773e+02,9.900711938703049952e+01,1.009777396255308020e+02,1.001533804730703849e+02,1.024133941490182735e+02,1.001301090354090206e+02,1.018836517444853484e+02,9.969603859530633372e+01,1.000256908892153120e+02,1.014799995392085208e+02,1.003468251189695906e+02,1.017559377709064989e+02,1.007690905014799512e+02,9.922953602570649423e+01,1.009886600226291193e+02,9.847279230229682412e+01,9.730317517350223966e+01,1.004129794391056976e+02,9.915642176589155099e+01,1.022565630361677904e+02,1.003679653770541051e+02,9.837985086777280230e+01,1.008112014058191193e+02,9.928880854745970908e+01,1.014136734253270049e+02,1.003245497869648091e+02,1.000359578505962475e+02,1.001102830476091867e+02,9.961760149701957801e+01,1.016820942558033494e+02
1.023552114395716188e+02,1.037350980972351948e+02,1.010208733982805569e+02,9.919684276158629643e+01,1.016098048871136541e+02,1.009720806807185909e+02,9.883301233365659755e+01,9.921806317067900238e+01,9.711288767458749760e+01,1.011685599183238224e+02,9.799549504602829586e+01,9.848703716598522817e+01,9.968984749480038943e+01,1.013943608344998211e+02,9.967243466623753534e+01,9.984233894827094957e+01,1.044315972480239338e+02,9.779069743951646387e+01,9.865274883923193272e+01,9.837452832047181062e+01,9.585068009576106363e+01,1.016438982564930598e+02,9.668401629243481921e+01,1.004725549231399668e+02,9.709043652650098011e+01,1.009782963179189750e+02,9.846813376071490609e+01,1.021713813347415254e+02,9.918879726945411335e+01,9.705987984800924551e+01,9.769352355321760228e+01,9.727591414786103030e+01,9.956121336969836477e+01,1.013189128592780150e+02,9.934107854690371653e+01,1.003953731163411476e+02,1.039538710328583875e+02,1.018838552353497704e+02,1.022443357749497892e+02,9.739220952817578336e+01,9.991035652744531603e+01,1.005618493356695353e+02,9.763459411487151840e+01,1.003819054476131782e+02,9.983287638749345660e+01,1.014196347438665953e+02,1.005026838296575136e+02,1.025335895952239014e+02,1.006497438315073083e+02,9.636227948078192185e+01,9.771449139621987001e+01,9.641469098718526709e+01,9.900515696531800813e+01,1.008256628853450962e+02,9.843132204300400190e+01,9.905299920674177372e+01,1.011968287863704319e+02,1.008040986485005277e+02,1.029892907837761555e+02,9.886062859493939925e+01,1.020617062332565013e+02,1.015523231825331294e+02,1.003270411070891299e+02,9.864047019237388270e+01,1.003445682957533336e+02,1.001738093570922956e+02,9.577166002562059077e+01,1.022754483754067110e+02,1.013817409575604245e+02,1.016684664041123227e+02,1.043455030008972813e+02,9.839830623508557039e+01,1.034461311300828896e+02,9.954546726935879519e+01,1.030131059802201605e+02,9.904690207964488025e+01,1.015718186746070160e+02,9.789030251829849760e+01,1.008338411484130575e+02,1.030455368709733790e+02,1.023771798150162482e+02,1.028166891587130323e+02,1.004566646896077629e+02,9.871392364287902410e+01,1.006792715950637813e+02,9.962199568679470474e+01,9.621178440203462401e+01,9.816655842544244592e+01,9.782045481311351409e+01,1.026939164438691847e+02,1.001056124229008475e+02,9.945707535852463366e+01,1.024389717419520593e+02,9.963536140275662945e+01,1.001833042328652112e+02,9.861588885455077502e+01,9.951562531924044208e+01,9.754449704778663488e+01,9.937022238539861974e+01,1.037915196844731867e+02
1.016699761621946863e+02,1.049431457076379814e+02,1.024694819749697672e+02,9.983528157609299569e+01,1.003280621067257243e+02,1.011802440166295298e+02,9.847812609682118534e+01,9.891156023810414410e+01,9.886455736785268300e+01,9.925871807158827664e+01,9.699475955463555010e+01,9.716997104652350004e+01,9.986017174178792288e+01,1.026189795540611982e+02,9.957874554117884713e+01,9.913772725178696987e+01,1.031801584292542202e+02,9.867285474645601084e+01,9.873155270283150742e+01,9.851758954409444868e+01,9.463668188595239883e+01,1.025611505932319005e+02,9.628372566428565449e+01,9.953178904272778027e+01,9.841357291458511725e+01,1.015851301753794900e+02,9.799316276931170933e+01,1.013815367349774164e+02,9.872053697777741377e+01,9.773473317252542358e+01,9.647164781751718010e+01,9.739824928421809602e+01,1.027094759086827196e+02,9.965276351362750518e+01,9.867242380529117440e+01,1.000618101776390745e+02,1.056192570464211258e+02,1.006791411472190418e+02,1.018972100849907889e+02,9.881127574714375328e+01,9.857931049516292887e+01,1.004787455113593779e+02,9.901592833334470356e+01,1.004004411448916301e+02,9.845787479003291764e+01,1.020742643577524404e+02,1.001137401716548254e+02,1.031853468238998914e+02,9.998760371133508329e+01,9.373996261665031682e+01,9.838087519459342900e+01,9.531238241815123047e+01,9.761327024463192004e+01,1.001888418397106904e+02,9.969674511613666823e+01,9.885705784823187514e+01,1.015695731863954734e+02,1.011244915333657701e+02,1.011725688371168275e+02,1.007708081484203149e+02,1.031229035648671726e+02,1.029369580758769018e+02,1.001638697529349713e+02,9.747106509260069629e+01,1.004469496124940946e+02,1.008937920318308130e+02,9.694093697974231816e+01,1.013691279283618059e+02,1.013088618787953408e+02,1.015288871980906862e+02,1.056924338059963588e+02,9.752602401586383962e+01,1.038844432622565819e+02,1.004943378597993586e+02,1.016361965084979317e+02,9.846304492184795265e+01,1.020722359925970721e+02,9.866077747467465997e+01,1.013201664219245259e+02,1.023421347883923715e+02,1.036820813382431368e+02,1.026956984274140723e+02,9.738518425255242050e+01,1.003723417512885732e+02,1.013695706470909386e+02,9.996202565287394748e+01,9.470224952873866187e+01,9.934909179672166601e+01,9.816148280710862650e+01,1.012271237287338721e+02,1.014653195037406306e+02,9.954723444192850934e+01,1.010179008995035446e+02,9.962487337496207829e+01,1.015904645228308425e+02,9.799121550162307415e+01,9.991017435468995700e+01,9.693606256826963374e+01,1.000362131362514191e+02,1.067034907700455477e+02
1.018005547280991152e+02,1.044097962436493958e+02,1.021612863043965120e+02,1.017705257488618855e+02,1.013972536139957867e+02,1.035503590668858038e+02,1.000236059400128283e+02,9.768849207638029952e+01,9.803400403965629550e+01,9.806339182230662743e+01,9.903506849751272512e+01,9.570309201674147914e+01,9.953905182794551365e+01,9.974741129785871863e+01,9.791564454629390468e+01,1.006175529312857577e+02,1.035519870694477476e+02,9.937364620175614505e+01,9.748719925026244937e+01,9.794094552500604323e+01,9.529866364984926008e+01,1.034523371435663108e+02,9.533334716784446528e+01,9.724955115821377660e+01,9.843832282829141889e+01,1.021654970536151552e+02,9.697905914653561865e+01,1.025430699920514002e+02,9.962664462332681126e+01,9.609015981793869798e+01,9.673127713103676228e+01,9.659697299962687111e+01,1.044751747447250381e+02,1.020157178443424186e+02,9.716999074633970679e+01,1.019250563069556108e+02,1.051616275486157974e+02,1.047746371840570987e+02,1.017235847831124147e+02,9.959463796757796672e+01,9.914885928224133238e+01,1.004337707772106967e+02,1.016387758735863969e+02,9.841897655434452474e+01,9.799855890837476124e+01,9.991261487580311496e+01,9.860205940513823464e+01,1.021789642342544369e+02,1.014505361777287646e+02,9.599832150672695263e+01,9.826248131801301611e+01,9.580686359917712025e+01,9.791551642496021657e+01,9.829147519408452638e+01,9.865331407509117412e+01,9.660203206704375134e+01,1.000081432090380815e+02,1.023987052570322476e+02,1.020378102998501788e+02,1.020072314575780439e+02,1.010063935825361483e+02,1.045230085709595329e+02,1.004949808485599334e+02,1.002850598023282487e+02,1.021611526276963815e+02,9.941779357290288033e+01,9.660051332887034903e+01,1.006622529158683363e+02,1.026101394240871656e+02,1.021347614474399137e+02,1.049665832029641166e+02,9.669356327108646099e+01,1.049283949877637951e+02,1.028608871506171596e+02,1.016187072242382783e+02,9.791148083862069029e+01,1.031477846368706537e+02,9.755096183397462539e+01,1.004066246028226885e+02,1.041019717948865377e+02,1.034120028580044988e+02,1.035557823035700551e+02,9.574690955602594045e+01,9.805523421789018812e+01,1.029451071292811122e+02,9.814245357891016397e+01,9.512191224416692137e+01,9.547324978621178104e+01,9.833683239202819948e+01,1.004388922061208831e+02,1.008904709499252306e+02,9.959971660650828085e+01,9.841888611069737181e+01,1.016386824710546648e+02,1.020747163893074827e+02,1.001192403938951543e+02,1.014499612633032228e+02,9.789857611200697818e+01,9.860150063286874911e+01,1.042015625911984102e+02
1.017629924553940697e+02,1.042625226491686448e+02,1.026392490358878860e+02,1.022262465997996657e+02,1.010147870898052673e+02,1.041515097647776287e+02,9.813318887997883166e+01,9.696195226600487160e+01,9.641455793748653491e+01,1.001209054204632309e+02,9.891445346764099611e+01,9.632321452705959075e+01,9.629985889367553398e+01,1.021929982524130338e+02,9.782425053549643224e+01,1.008618380450035943e+02,1.049888708698997561e+02,9.849750456270265886e+01,9.851182176890389997e+01,9.653269057793573893e+01,9.397409789048934670e+01,1.020181050767628648e+02,9.537088275552824257e+01,9.706335837659450760e+01,9.697761173417886482e+01,1.014215260205549356e+02,9.629278279897313553e+01,1.023205086815727896e+02,1.003441233133886641e+02,9.484068496700741946e+01,9.701218928628219373e+01,9.759209169365524872e+01,1.035834007122041101e+02,1.023239363984372687e+02,9.540228096848586858e+01,1.026306626513834033e+02,1.011294548218614437e+02,1.022446632050023112e+02,1.014301372802692356e+02,9.773147895680993713e+01,9.929102591790183396e+01,1.021880217607912869e+02,1.046437062472295310e+02,9.923501064885523704e+01,9.709103327796056249e+01,9.981151950542322027e+01,9.897886096099698250e+01,1.036700144999257134e+02,9.951262061260837299e+01,9.657044650891336346e+01,9.830655329646924656e+01,9.594980811165089563e+01,9.746728600797241882e+01,9.786106185223077603e+01,9.903469907361736091e+01,9.605207897627204261e+01,1.019427693688796523e+02,1.031741709777001716e+02,1.037599430566365584e+02,9.991888306854771429e+01,1.011375859716709726e+02,1.038583387249189798e+02,1.038835275186618219e+02,9.789290081023889911e+01,1.022647143899595790e+02,9.918487740586992629e+01,9.528599515867850300e+01,1.015657105815908920e+02,1.015509495387509702e+02,1.036329660090400324e+02,1.064545365796678738e+02,9.806072200514769577e+01,1.048954225061370096e+02,1.030663806480933431e+02,1.031575109195907629e+02,9.863753222759538630e+01,1.038911614207817138e+02,9.777090800591408026e+01,9.969661113267791563e+01,1.054818303442716001e+02,1.031207430223305153e+02,1.025079887910095238e+02,9.657888206643640672e+01,9.776763280949356272e+01,1.048608999687228334e+02,9.747544040912943331e+01,9.892240652385881106e+01,9.784343483401434582e+01,9.862915805567403993e+01,1.023617891410955139e+02,1.007540102334737355e+02,9.789766813220404629e+01,9.560029360761717498e+01,1.008108829334800447e+02,1.030370025292054095e+02,1.002286017785835526e+02,1.010717737534532148e+02,9.649819274821803106e+01,1.005296512124701707e+02,1.035924488606463285e+02
1.030197248306544395e+02,1.017082565658916593e+02,1.014970677781663682e+02,1.024561790320833836e+02,1.015004495498535277e+02,1.043829860935544787e+02,9.673951527349113633e+01,9.536047865042895921e+01,9.835322327322684544e+01,9.857949578949256875e+01,9.811678991096806612e+01,9.701933025707243985e+01,9.838542728410517668e+01,1.016920248065028574e+02,9.833420637098485884e+01,9.782922267132333616e+01,1.020646879375820362e+02,9.715734201501133782e+01,9.867500976739668772e+01,9.636266727888107653e+01,9.447050318145552694e+01,1.010418184423500207e+02,9.399224298730788973e+01,9.937757937926687646e+01,9.716683661595632771e+01,1.014018377094028693e+02,9.528215945048228264e+01,1.026678351321644840e+02,9.939586884534175226e+01,9.426251953453450483e+01,9.776560602372022402e+01,9.776710988808245872e+01,1.053331444036933675e+02,1.011695589346624615e+02,9.659782634904473753e+01,1.026244169619242257e+02,1.013465816866188902e+02,1.016768485522316894e+02,1.009777406816621124e+02,9.934472202180518252e+01,9.893737997053314359e+01,1.004789135514671869e+02,1.047153526352189488e+02,9.886587646045806821e+01,9.790567706683850702e+01,9.949805510693083477e+01,9.826979919079755632e+01,1.046175476527770911e+02,9.918378726120769784e+01,9.495671442683809005e+01,9.711502389639210264e+01,9.836726512215020080e+01,9.857194161111446817e+01,9.764919142256736961e+01,9.856865741086939181e+01,9.584668357505938729e+01,1.034196110084322129e+02,1.049151931735163998e+02,1.017227774115277015e+02,1.014892900253110497e+02,1.019679001708794175e+02,1.031213368739929308e+02,1.016894810024886908e+02,9.838296619391304887e+01,1.017424496312487179e+02,1.022676329785602434e+02,9.802374592912276796e+01,1.029748532764816531e+02,1.013910519219874971e+02,1.038240567768239515e+02,1.059035646238906025e+02,9.901606278431157193e+01,1.064424331280158924e+02,1.006742476645193278e+02,1.029647911485655953e+02,9.866451402390129033e+01,1.050014304506624114e+02,9.744788156728529316e+01,1.006557229686877548e+02,1.061372334214272684e+02,1.023341791212479279e+02,1.023326050057278991e+02,9.498209794616111878e+01,9.889104137727866828e+01,1.035713060724339556e+02,9.748910965740944334e+01,9.871830773400128578e+01,9.839765080434474953e+01,9.907889571692149389e+01,1.007075447504176253e+02,1.011221748717066475e+02,9.957077246465364340e+01,9.554246619004207730e+01,1.011953102214210389e+02,1.021877723382543337e+02,1.005523477617386021e+02,1.018091328273074794e+02,9.563178704909321937e+01,1.008709519468183942e+02,1.053613017164486507e+02
1.017950157601821672e+02,1.008221009344809573e+02,1.033078178500028628e+02,9.957342640119807697e+01,1.013968217118836463e+02,1.030240957541197702e+02,9.716952278191510572e+01,9.366036188305976395e+01,9.594507266390219513e+01,1.009069478651165355e+02,9.620944454646530630e+01,9.692022970468299548e+01,9.922924369572652381e+01,1.021219980801448486e+02,9.926323974981762888e+01,9.779111411615097893e+01,1.039482765793162713e+02,9.745615959204010892e+01,9.853954432281663856e+01,9.693893287295577466e+01,9.494763374304989156e+01,1.010309554437154702e+02,9.511050848557577808e+01,1.008451051094500457e+02,9.695713230497403856e+01,1.033038754906996104e+02,9.628578083996629289e+01,1.011007667649736987e+02,9.981353650366372676e+01,9.370180060505680331e+01,9.745238608581546202e+01,9.739899154950619220e+01,1.061103848707803934e+02,1.003924025090114753e+02,9.616379326321739995e+01,1.039933063015765100e+02,1.002541562891266977e+02,1.031848884645641533e+02,1.024398254000260806e+02,9.985206141360060883e+01,9.928072177894368622e+01,1.004577707313383428e+02,1.047424547133304458e+02,9.861608695840638461e+01,9.746916514711345769e+01,9.910919118202606626e+01,9.925578389023739589e+01,1.023017648889937732e+02,9.867274030122304396e+01,9.292524086196627309e+01,9.829122795779359478e+01,9.923972032236602558e+01,9.685188698476586922e+01,1.004842101017713532e+02,9.867722607205359964e+01,9.711861119296594325e+01,1.029701166847086284e+02,1.068280849858743267e+02,1.042842203486670769e+02,9.915627526883275777e+01,1.039976599617407516e+02,1.032349709605341985e+02,1.008327457350374061e+02,9.797651130169757039e+01,1.007982121505321658e+02,1.023156059677077963e+02,9.625515139172753720e+01,1.026672622945063154e+02,1.015384957157193213e+02,1.032150530495743226e+02,1.053797414912791339e+02,9.903456871320361188e+01,1.051992809035257039e+02,9.921708235805733977e+01,1.031956789685079343e+02,9.685558311848664914e+01,1.039152096162691805e+02,9.896618412707891821e+01,1.002424866359082642e+02,1.067808412905917805e+02,1.026712377287557842e+02,1.027275225325674910e+02,9.429385362456146424e+01,9.966448505058063745e+01,1.040470301713687604e+02,9.621347233672450727e+01,9.980191813889345553e+01,9.696727154468328536e+01,9.767253175197919290e+01,1.002038110921606204e+02,1.007804629113133217e+02,9.959963302201734336e+01,9.552532568036002658e+01,1.014596848004254070e+02,1.026535631442983458e+02,1.009548860173304234e+02,1.008057838736728655e+02,9.780434491925083762e+01,1.014014313224382278e+02,1.076731898270113987e+02
1.038973005899428443e+02,1.012052603273603921e+02,1.029520009369102951e+02,1.002897117966421945e+02,9.951044741499737256e+01,1.028029153585551114e+02,9.770362688756347325e+01,9.443964589582476776e+01,9.616673771342550481e+01,1.017538675389550065e+02,9.646835190862904597e+01,9.906995704114584100e+01,9.926853903940155988e+01,1.021401575611319146e+02,9.946113158504907403e+01,9.597413744738321384e+01,1.048809749892850363e+02,9.798308149290856761e+01,9.965883770464341751e+01,9.807489482088524824e+01,9.597755545551309808e+01,9.945753727034272629e+01,9.377819976130547275e+01,1.007474922848629291e+02,9.590412268011897368e+01,1.055432479668925225e+02,9.626016411904566894e+01,1.001989373944523152e+02,9.800880850592822924e+01,9.206465596542830099e+01,9.799342397775791369e+01,9.882132636971357442e+01,1.062642626001406114e+02,1.002898984116773136e+02,9.538210435049846581e+01,1.037946419837621193e+02,9.971903312187924939e+01,1.038006652935499972e+02,1.027303681318787056e+02,9.974515321057269546e+01,9.933933713790135300e+01,1.008169921126570756e+02,1.051739978817029169e+02,1.017882628606705282e+02,9.808587083108366755e+01,9.968633168681998313e+01,9.988590779450399282e+01,1.027961597884830098e+02,9.593081725480037392e+01,9.425082571938499143e+01,9.631002119958384355e+01,9.887184905241284127e+01,9.719433455721652138e+01,9.977445386109832270e+01,1.005557856720967465e+02,9.733528652856642793e+01,1.024153508028125827e+02,1.059549845563251154e+02,1.040521022166271479e+02,9.833878027846101588e+01,1.037267769628171834e+02,1.010028824201576754e+02,1.008008309503297824e+02,9.796686691429880511e+01,1.006056442645689373e+02,1.042609132890910075e+02,9.540673342728942430e+01,1.021232550552221880e+02,1.004060598424047015e+02,1.020276518335460310e+02,1.042572002892384830e+02,1.006092800709305379e+02,1.067023172535427591e+02,9.932109470381683991e+01,1.043370289280718168e+02,9.480806603124229071e+01,1.039511132561751623e+02,9.986484370592674509e+01,1.020964480125444425e+02,1.086883029916981229e+02,1.021124766970905995e+02,1.012570018030402963e+02,9.416478294353382239e+01,9.977426820517972317e+01,1.049080568156350068e+02,9.640527710440332498e+01,1.003454497013313187e+02,9.639968293169215485e+01,9.740402379899396124e+01,1.003191724140465340e+02,1.007289912605945688e+02,9.925262609715051099e+01,9.514092288905683859e+01,9.830555057309295819e+01,1.020162347299657029e+02,1.003783673556513349e+02,1.001778072937281934e+02,9.734168322032986964e+01,1.043079951650907589e+02,1.061672526051819148e+02
1.024723714617926049e+02,1.019447153266111030e+02,1.029269205340205673e+02,1.007378874097056070e+02,9.858181356898214176e+01,1.022582127095778191e+02,9.839324513433466279e+01,9.496646539499107575e+01,9.391537818457587150e+01,1.049174380979612522e+02,9.709957567968066883e+01,9.808051628847357506e+01,9.996235335604016825e+01,1.014541039192072844e+02,1.014339965457083679e+02,9.361132660555976770e+01,1.034705548517469538e+02,9.839182289516843127e+01,9.957732016893159255e+01,9.736705232833794810e+01,9.630408344365061168e+01,9.690773901629874842e+01,9.295542468343344922e+01,1.006055113256243345e+02,9.455459132919413889e+01,1.056924980270197238e+02,9.525898461964095532e+01,9.872994040492208967e+01,9.774948690785748795e+01,9.329264556389770746e+01,9.900075606983848786e+01,9.800026861251527066e+01,1.064779588811415749e+02,9.991133878018071357e+01,9.584539555020062096e+01,1.037790079985080069e+02,9.913775973346888293e+01,1.042093579790977600e+02,1.012033360347481619e+02,9.905408619391967306e+01,9.920795905334971110e+01,9.909652333641155053e+01,1.049226577142902102e+02,1.014327192513416378e+02,9.713975136530272891e+01,1.003954721304682920e+02,9.922937763285956692e+01,1.022763894046064905e+02,9.648045443631062312e+01,9.482863064522733509e+01,9.765701004101370586e+01,9.816247342208768600e+01,9.722573411164177060e+01,9.933844818554952383e+01,1.015110703128656979e+02,9.786153252249694390e+01,1.017056139891328144e+02,1.053755698619333998e+02,1.065549178655629134e+02,9.538114530996364238e+01,1.030606502523046828e+02,1.020299014264752770e+02,1.001091418198998326e+02,9.863716717403487166e+01,9.865672012894933118e+01,1.069010105041756162e+02,9.671491008344396789e+01,1.017070841286564189e+02,1.004962313887717755e+02,1.027775327430576624e+02,1.039119531689030964e+02,1.032646670983384922e+02,1.076553137468935404e+02,9.946915707610872914e+01,1.058345794540069704e+02,9.468170017338871958e+01,1.050519848466602184e+02,1.013587708827570566e+02,1.023754264634032296e+02,1.072661767525575556e+02,1.010815048898351876e+02,1.021134487736779448e+02,9.398325732315603886e+01,1.001602573936869334e+02,1.044092452362966839e+02,9.642745292877175700e+01,1.009418150629477395e+02,9.602923962719340523e+01,9.888157644659862910e+01,1.010270832157254546e+02,1.008703888706081671e+02,1.009838193293486057e+02,9.537640035787818249e+01,9.865796246646910106e+01,1.030180257630884597e+02,9.967725831067397735e+01,1.008486160801730023e+02,9.784414044166524604e+01,1.037219970328471845e+02,1.055287347363421020e+02
